ACCORD_CADRE,ID_CHANTIER,NUM_SAP,NUM_ETF,AGENCE,CENTRE_PROFIT,POSTE,ARTICLE,LIBELLE_ARTICLE,LIBELLE_POSTE,PU_COMMANDE,UNITE,QUANTITE_COMMANDE,DATE_RECEPTION,QUANTITE_RECEPTION,MONTANT_RECEPTION,ID_LIGNE,TYPE_TRAVAUX
2022-2024,MS41,4501649952,4,8345,834503,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LARFEUIL P 2E-3B-3E,2650,U,4,2025-02-10,2,5300,NA,MONTAGE
2022-2024,MS41,4501649952,4,8345,834503,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LARFEUIL P 2E-3B-3E,2650,U,4,2025-04-04,1,2650,NA,MONTAGE
2022-2024,MS44,4501605994,3,8770,877000,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,C_2024_JMO_01,2000,U,3,2024-05-02,1,2000,NA,MONTAGE
2022-2024,MS44,4501605994,3,8770,877000,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,C_2024_JMO_01,2000,U,3,2024-06-18,2,4000,NA,MONTAGE
2022-2024,MS45,4501634356,1,8455,845514,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FORFAIT MONTAGE/DEMONTAGE - FD PLANOISE,1700,U,3,2024-11-08,2,3400,NA,MONTAGE
2022-2024,MS45,4501634356,1,8455,845514,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FORFAIT MONTAGE/DEMONTAGE - FD PLANOISE,1700,U,3,2024-12-13,1,1700,NA,MONTAGE
2022-2024,MS46,4501671426,2,8735,873505,20,000000000001000385,$ Tvx Forest Exploit divers,Montage et démontage des lignes,3000,U,5,2025-05-27,1,3000,NA,MONTAGE
2022-2024,MS46,4501671426,2,8735,873505,20,000000000001000385,$ Tvx Forest Exploit divers,Montage et démontage des lignes,3000,U,10,2025-06-25,2,6000,NA,MONTAGE
2022-2024,MS46,4501671426,2,8735,873505,20,000000000001000385,$ Tvx Forest Exploit divers,Montage et démontage des lignes,3000,U,10,2025-08-28,2,6000,NA,MONTAGE
2022-2024,MS47,4501611906,3,8845,884505,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,GRAND ARC pcl 7 Montage/démontage câble,5000,U,3,2024-05-24,1,5000,NA,MONTAGE
2022-2024,MS47,4501611906,3,8845,884505,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,GRAND ARC pcl 7 Montage/démontage câble,5000,U,3,2024-07-30,1,5000,NA,MONTAGE
2022-2024,MS47,4501611906,3,8845,884505,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,GRAND ARC pcl 7 Montage/démontage câble,5000,U,3,2024-11-06,1,5000,NA,MONTAGE
2022-2024,MS48,4501624641,4,8835,883508,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,VERGONZA - Montage/démontage câble MS48,2500,U,3,2024-09-16,3,7500,NA,MONTAGE
2022-2024,MS49,4501641317,8,8455,845507,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,25//FORFAIT MONTAGE DEMONTAGE FD CITEAUX,1900,U,6,2025-02-26,1,1900,NA,MONTAGE
2022-2024,MS49,4501641317,8,8455,845507,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,25//FORFAIT MONTAGE DEMONTAGE FD CITEAUX,1900,U,6,2025-03-19,4,7600,NA,MONTAGE
2022-2024,MS49,4501641317,8,8455,845507,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,25//FORFAIT MONTAGE DEMONTAGE FD CITEAUX,1900,U,6,2025-05-12,1,1900,NA,MONTAGE
2022-2024,MS51,4501625678,8,8440,844009,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Montage/démonte câble FDLEVIER1J,1900,U,4,2024-09-30,4,7600,NA,MONTAGE
2022-2024,MS52,4501634199,4,8805,880511,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,24-127 SEILLON-Montage-démontage lignes,7650,U,1,2025-02-20,1,7650,NA,MONTAGE
2022-2024,MS55,4501637680,3,8535,853501,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,ODS2025/FON1 - CAB MAT - EU - P.3/4/7/10,3150,U,6,2025-02-12,3,9450,NA,MONTAGE
2022-2024,MS55,4501637680,3,8535,853501,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,ODS2025/FON1 - CAB MAT - EU - P.3/4/7/10,3150,U,6,2025-04-09,2,6300,NA,MONTAGE
2022-2024,MS55,4501637680,3,8535,853501,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,ODS2025/FON1 - CAB MAT - EU - P.3/4/7/10,3150,U,6,2025-05-26,1,3150,NA,MONTAGE
2022-2024,MS57,4501640594,8,8415,841522,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo - Montage/démont câble MS57 FDCHAU,2000,U,13,2025-05-11,2,4000,NA,MONTAGE
2022-2024,MS57,4501640594,8,8415,841522,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo - Montage/démont câble MS57 FDCHAU,2000,U,13,2025-05-20,2,4000,NA,MONTAGE
2022-2024,MS57,4501640594,8,8415,841522,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo - Montage/démont câble MS57 FDCHAU,2000,U,13,2025-12-15,2,4000,NA,MONTAGE
2022-2024,MS57,4501640594,8,8415,841522,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo - Montage/démont câble MS57 FDCHAU,2000,U,13,2026-02-05,2,4000,NA,MONTAGE
2022-2024,MS60,4700262980,2,8681,868113,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FD Signy l'Abbaye 17-18-19 EXP,2730,U,7,2024-12-05,4,10920,NA,MONTAGE
2022-2024,MS60,4700262980,2,8681,868113,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FD Signy l'Abbaye 17-18-19 EXP,2730,U,7,2025-01-22,3,8190,NA,MONTAGE
2022-2024,MS60,4700262980,2,8681,868113,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FD Signy l'Abbaye146-147-148-149-150-162,2730,U,6,NA,NA,NA,NA,MONTAGE
2022-2024,MS60,4700269232,2,8681,868113,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FD Signy l'Abbaye 15-17-18-19,2730,U,4,2025-03-04,3,8190,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2024-11-28,1,2100,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2024-12-17,2,4200,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2025-02-03,1,2100,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2025-02-27,1,2100,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2025-04-03,1,2100,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2025-05-20,3,6300,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo Montag/démont câble sans supMS 61,2100,U,11,2025-05-23,2,4200,NA,MONTAGE
2022-2024,MS61,4501639634,8,8415,841522,70,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Explo-Montag/démont câble avesupportMS61,2400,U,5,NA,NA,NA,NA,MONTAGE
2025,MS1,4501667968,4,8835,883515,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,D.ECLACH C Forfait tracé-mont-démontage,2500,U,1,2025-04-28,1,2500,NA,MONTAGE
2025,MS2,4501675539,4,8835,883509,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,MEZENC 26 -Forfait Montage/démont lignes,3000,U,2,2025-07-01,2,6000,NA,MONTAGE
2025,MS3,4501691097,4,8835,883509,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LANDRIAC 7 Forfait Montage/démontage,2000,U,3,2025-10-28,3,6000,NA,MONTAGE
2025,MS4,4501695237,4,8345,834503,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LARFEUIL P 68 E,2500,U,1,2026-01-19,1,2500,NA,MONTAGE
2025,MS7,4501675578,11,8505,850510,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage - MS 7,3000,U,2,2025-07-10,1,3000,NA,MONTAGE
2025,MS7,4501675578,11,8505,850510,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage - MS 7,3000,U,2,2025-09-02,1,3000,NA,MONTAGE
2025,MS7,4501675578,11,8505,850510,90,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage - MS 7,3000,U,1,2025-11-06,1,3000,NA,MONTAGE
2025,MS11,4501679242,8,8440,844001,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage-chenalot,324.5,U,3,2025-09-22,2,649,NA,MONTAGE
2025,MS11,4501679242,8,8440,844001,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage-chenal11,2500,U,12,2025-08-20,5,12500,NA,MONTAGE
2025,MS11,4501679242,8,8440,844001,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage-chenal11,2500,U,12,2025-09-22,7,17500,NA,MONTAGE
2025,MS11,4501679242,8,8440,844001,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage-chenal11,2500,U,12,2025-10-20,-5,-12500,NA,MONTAGE
2025,MS12,4501668554,8,8440,844001,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-montage-démontage FC BERTH,2750,U,1,2025-06-11,1,2750,NA,MONTAGE
2025,MS14,4700283007,1,8693,869308,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,1600,U,4,2025-12-15,4,6400,NA,MONTAGE
2025,MS15_lot1,4700276485,1,8692,869206,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2000,U,10,2025-08-26,3,6000,NA,MONTAGE
2025,MS15_lot1,4700276485,1,8692,869206,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2000,U,10,2025-09-25,5,10000,NA,MONTAGE
2025,MS15_lot1,4700276485,1,8692,869206,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2000,U,10,2025-10-16,2,4000,NA,MONTAGE
2025,MS15_lot1,4700276485,1,8692,869206,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2400,U,3,2025-10-16,1,2400,NA,MONTAGE
2025,MS15_lot1,4700276485,1,8692,869206,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2400,U,3,2025-11-06,2,4800,NA,MONTAGE
2025,MS15_lot1,4700276485,1,8692,869206,80,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2400,U,1,2025-11-06,1,2400,NA,MONTAGE
2025,MS15_lot2,4700276485,1,8692,869206,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2000,U,10,2025-08-26,3,6000,NA,MONTAGE
2025,MS15_lot2,4700276485,1,8692,869206,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2000,U,10,2025-09-25,5,10000,NA,MONTAGE
2025,MS15_lot2,4700276485,1,8692,869206,50,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2000,U,10,2025-10-16,2,4000,NA,MONTAGE
2025,MS15_lot2,4700276485,1,8692,869206,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2400,U,3,2025-10-16,1,2400,NA,MONTAGE
2025,MS15_lot2,4700276485,1,8692,869206,60,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2400,U,3,2025-11-06,2,4800,NA,MONTAGE
2025,MS15_lot2,4700276485,1,8692,869206,80,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Exploitation - Montage/démontage câble,2400,U,1,2025-11-06,1,2400,NA,MONTAGE
2025,MS17,4501692460,12,8325,832503,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LANDES DE LANVAUX P 32C-33C-34C-35C,1400,U,12,2025-12-01,2,2800,NA,MONTAGE
2025,MS17,4501692460,12,8325,832503,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LANDES DE LANVAUX P 32C-33C-34C-35C,1400,U,12,2026-02-04,2,2800,NA,MONTAGE
2025,MS17,4501692460,12,8325,832503,20,04-EXPL-DBC03,Exploitation - Montage/démontage câble,LANDES DE LANVAUX P 32C-33C-34C-35C,1400,U,12,2026-02-19,-2,-2800,NA,MONTAGE
2025,MS18,4501675175,8,8440,844009,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-mont démont FD LEVIER1J P6,1900,U,3,2025-06-23,3,5700,NA,MONTAGE
2025,MS20,4501670169,4,8835,883503,10,04-EXPL-DBC03,Exploitation - Montage/démontage câble,GUERY 28 29 30 - Forfait montage-démonta,1650,U,18,2025-05-27,4,6600,NA,MONTAGE
2025,MS20,4501670169,4,8835,883503,10,04-EXPL-DBC03,Exploitation - Montage/démontage câble,GUERY 28 29 30 - Forfait montage-démonta,1650,U,9,2025-06-06,2,3300,NA,MONTAGE
2025,MS25,4501696228,1,8450,845009,30,04-EXPL-TPG01,Travaux divers sur parc à grumes,MISE EN PLACE CHANTIER FD AU-DUC P34,2500,U,2,NA,NA,NA,NA,MONTAGE
2025,MS25,4501696228,1,8450,845009,40,04-EXPL-TPG01,Travaux divers sur parc à grumes,MISE EN PLACE CHANTIER FD AU-DUC P34,3,U,1200,NA,NA,NA,NA,MONTAGE
2025,MS25,4501696228,1,8450,845009,50,04-EXPL-TPG01,Travaux divers sur parc à grumes,DEMOBILISATION CHANITER FD AU-DUC P34,1237.5,U,2,NA,NA,NA,NA,MONTAGE
2025,MS30,4501697127,13,8682,868211,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FD ChêneP84.2-85.2-Montage/démont. câble,2000,U,9,NA,NA,NA,NA,MONTAGE
2025,MS32,4700288177,13,8681,868113,40,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FD Signy l'Abbaye 146-147-148-149-150EXP,2750,U,18,NA,NA,NA,NA,MONTAGE
2025,MS38,4700285861,1,8683,868314,20,04-EXPL-INSTA01,04-EXPL-INSTA01,SIGFRA VIVEY p.3317 - inst. préparation,2000,U,2,2025-12-19,1,2000,NA,MONTAGE
2025,MS39,4700285887,1,8683,868314,30,04-EXPL-INSTA01,04-EXPL-INSTA01,SIGFRA VOISINES p.3410 - Instal. prépa.,1500,U,1,NA,NA,NA,NA,MONTAGE
2025,MS40,4501694442,8,8415,841522,90,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait mont-démo ss support MS 40 FD,2500,U,9,NA,NA,NA,NA,MONTAGE
2025,MS40,4501694442,8,8415,841522,100,04-EXPL-DBC03,Exploitation - Montage/démontage câble,Forfait tracé-mont-dém MS 40 FD CHAUX,2500,U,3,NA,NA,NA,NA,MONTAGE
2025,MS42,4501694622,8,8455,845507,10,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FORFAIT MONTAGE DEMONTAGE FD CITEAUX,2250,U,3,2025-11-17,2,4500,NA,MONTAGE
2025,MS42,4501694622,8,8455,845507,10,04-EXPL-DBC03,Exploitation - Montage/démontage câble,FORFAIT MONTAGE DEMONTAGE FD CITEAUX,2250,U,3,2025-12-01,1,2250,NA,MONTAGE
2025,MS44,4700280253,1,8670,867009,30,04-EXPL-DBC03,Exploitation - Montage/démontage câble,EXP FD GEHANT P.5/6,2000,U,8,NA,NA,NA,NA,MONTAGE
2025,MS47,4501705079,2,8805,880508,20,04-EXPL-INSTA01,04-EXPL-INSTA01,25-65 SEILLON V1-For tracé/montage,2500,U,3,NA,NA,NA,NA,MONTAGE
2025,MS61,4501709948,4,8345,834504,10,04-EXPL-INSTA01,04-EXPL-INSTA01,GSF GENTIOUX P 1 B,2500,U,3,2026-02-11,2,5000,NA,MONTAGE
